# Signature: 3T3-L1
FAP	1.783287	1.757543	1.745587	1.830067	1.727017	1.927626	1.946687	1.842900
CTSE	0.000000	0.363128	0.281282	0.000000	0.315566	0.000000	0.281241	0.000000
KLF1	0.254350	0.692166	0.867918	0.336209	0.721999	0.689370	0.281241	0.802711

# Signature: bone_marrow
	CNTR_R1	CNTR_R2	D14_R1	D14_R2	D21_R1	D21_R2	D7_R1	D7_R2
GYPA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.276810
TRIM10	0.000000	0.363128	0.450586	0.000000	0.000000	0.000000	0.000000	0.276810
PRG2	0.817782	0.794467	0.744720	0.336209	0.496396	0.000000	0.450531	0.276810
RHAG	0.000000	0.000000	0.810673	0.903768	0.928217	0.892579	0.281241	0.565204
EPB4.2	0.254350	0.000000	0.281282	0.336209	0.000000	0.593066	0.000000	0.565204
SLC4A1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
EAR1	0.000000	0.000000	0.000000	0.000000	0.315566	0.000000	0.000000	0.000000
KEL	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ALAS2	0.621667	0.363128	0.450586	0.835294	0.315566	0.593066	0.572028	0.565204
KLF1	0.254350	0.692166	0.867918	0.336209	0.721999	0.689370	0.281241	0.802711
CAMP	0.817782	1.285646	1.667963	1.866065	1.584134	1.704204	1.516958	1.553508
CLDN13	0.000000	0.000000	0.000000	0.336209	0.000000	0.000000	0.000000	0.000000
AHSP	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
RHD	1.023425	0.946676	0.666927	0.523421	0.315566	0.000000	0.572028	0.276810
HEMGN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.276810
5430401H09RIK	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
SPTA1	2.808562	2.763570	2.905571	2.730343	2.852685	2.906536	2.824640	2.832153
NGP	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TUBB1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ELANE	0.000000	0.000000	0.572091	0.000000	0.315566	0.295055	0.450531	0.276810
NFE2	0.530014	0.363128	0.000000	0.000000	0.000000	0.295055	0.000000	0.000000
EPX	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
PPBP	0.530014	0.000000	0.000000	0.000000	0.000000	0.000000	0.281241	0.000000
CD177	0.254350	0.363128	0.281282	0.000000	0.000000	0.000000	0.281241	0.000000
MMP8	1.381824	1.604472	1.985268	1.980770	2.483349	2.349747	1.933057	1.995927
 EAR3	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
S100A9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 CHIL4	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
APOL11B	0.254350	0.000000	0.281282	0.336209	0.000000	0.000000	0.000000	0.000000
CHIL3	0.254350	0.000000	2.152959	2.254835	2.019544	1.851457	1.551630	1.553508
TSPO2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ERMAP	0.000000	0.000000	0.450586	0.336209	0.315566	0.295055	0.281241	0.565204
MFSD2B	0.413696	0.558090	0.810673	1.103376	0.496396	0.834804	0.810601	0.910204
APOL8	0.697309	0.363128	1.138470	0.903768	0.979757	1.030467	0.810601	0.737000
S100A8	0.000000	0.000000	0.744720	0.653815	0.623685	0.295055	0.744651	0.000000
IFITM6	0.254350	0.000000	0.572091	0.835294	0.315566	0.469136	0.000000	0.000000
CLEC1B	0.000000	0.000000	0.450586	0.000000	0.000000	0.000000	0.000000	0.000000
PGLYRP1	0.000000	0.363128	0.450586	0.000000	0.315566	0.000000	0.450531	0.565204
ALOX12	0.530014	0.794467	0.666927	0.000000	0.496396	0.000000	0.281241	0.444518
GP1BB	2.105827	2.064658	1.603978	1.806942	1.813477	1.845468	1.766321	1.842900
PRTN3	0.952396	0.877206	1.438094	1.557055	1.349500	1.310766	1.192418	1.332536
MCPT8	1.023425	1.187004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GM20161	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
CTSE	0.000000	0.363128	0.281282	0.000000	0.315566	0.000000	0.281241	0.000000
TMCC2	2.844139	2.824638	2.639079	2.591280	2.718740	2.777567	2.749832	2.787162
SLC43A1	1.643392	1.575279	2.013016	1.930184	1.873303	2.029470	1.786186	1.757134
ICAM4	0.413696	0.558090	0.867918	1.294466	0.496396	0.469136	0.450531	0.659542
MPO	0.621667	0.558090	0.281282	0.000000	0.000000	0.000000	0.000000	0.000000
HMBS	2.636816	2.723620	2.825317	2.929169	2.818137	2.667420	2.663712	2.699186
LTF	0.000000	0.000000	0.000000	0.000000	0.315566	0.000000	0.000000	0.444518

# Signature: cerebellum
	CNTR_R1	CNTR_R2	D14_R1	D14_R2	D21_R1	D21_R2	D7_R1	D7_R2
GABRA6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
PCP2	1.055010	0.692166	1.392493	1.386944	1.105469	1.192848	1.108629	0.996299
CBLN1	0.254350	0.000000	0.281282	0.000000	0.000000	0.000000	0.000000	0.000000
CBLN3	0.621667	0.946676	0.281282	0.336209	0.315566	0.469136	0.744651	0.000000
RGS8	0.254350	0.000000	0.281282	0.336209	0.721999	0.295055	0.000000	0.000000
CNPY1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
NEUROD1	0.000000	0.000000	0.000000	0.000000	0.000000	0.295055	0.000000	0.000000
ZIC1	0.254350	0.692166	0.281282	0.000000	0.496396	0.469136	0.572028	0.659542
SLC1A6	3.128451	3.112826	2.841003	2.830291	2.730977	2.868796	2.708516	2.709888
CAR8	1.516500	1.693505	1.423420	1.239612	1.442508	1.330943	1.323048	1.314148
PPP1R17	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OLFM3	0.000000	0.363128	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
EN2	0.530014	0.363128	0.666927	0.000000	0.000000	0.469136	0.572028	0.444518
GRM4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GNG13	0.952396	1.006551	0.666927	0.336209	0.496396	0.469136	0.572028	0.659542
ARHGEF33	0.621667	0.794467	0.450586	0.336209	0.315566	0.469136	0.281241	0.444518
CHN2	1.866007	1.804524	0.918489	1.103376	0.802114	0.989185	1.341455	1.129729
9530056K15RIK	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
CALB2	0.000000	0.000000	0.000000	0.000000	0.315566	0.295055	0.281241	0.000000
CALB1	0.000000	0.000000	0.000000	0.000000	0.000000	0.295055	0.000000	0.000000
ITPR1	3.087193	3.081979	2.935499	2.823486	3.111004	3.201226	3.188160	3.186696
9630021D06RIK	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
CRTAM	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.281241	0.000000
FAT2	0.254350	0.000000	0.000000	0.000000	0.496396	0.000000	0.000000	0.000000
GRID2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GABRA1	0.911990	0.794467	0.281282	0.000000	0.000000	0.469136	0.450531	0.276810
LIN7A	0.000000	0.000000	0.666927	0.753966	0.623685	0.689370	0.810601	0.565204
ADCY1	2.126983	2.201939	2.492441	2.461920	2.537718	2.705660	2.797128	2.792189
CADPS2	0.254350	0.363128	0.810673	0.653815	0.721999	0.593066	0.450531	0.659542
RNF112	0.254350	0.000000	0.281282	0.000000	0.000000	0.295055	0.000000	0.000000
CNTN6	0.254350	0.000000	0.450586	0.523421	0.315566	0.000000	0.281241	0.000000
GM20081	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
GPR37L1	0.413696	0.000000	0.281282	0.000000	0.000000	0.295055	0.000000	0.000000
KAP	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GABRD	0.000000	0.000000	0.744720	0.903768	0.496396	0.689370	0.744651	0.276810
PSD2	0.530014	0.000000	0.810673	0.835294	0.496396	0.469136	0.450531	0.565204
9630002A11RIK	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
 ILTIFB	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
SCN2B	0.254350	0.000000	0.666927	0.653815	0.623685	0.768147	0.450531	0.444518
MPP3	0.000000	0.363128	0.000000	0.000000	0.315566	0.000000	0.000000	0.000000
GM2694	0.000000	0.000000	0.000000	0.336209	0.000000	0.000000	0.000000	0.000000
GRIN2C	0.000000	0.000000	0.450586	0.523421	0.000000	0.469136	0.000000	0.276810
DNER	1.248460	1.187004	0.572091	0.523421	0.496396	0.892579	0.744651	0.910204
TRPC3	0.254350	0.000000	0.000000	0.000000	0.000000	0.469136	0.000000	0.276810
KIRREL3	1.584564	1.590121	1.004791	0.835294	1.202843	0.689370	0.963704	1.183675
KCND2	0.254350	0.000000	0.000000	0.523421	0.000000	0.000000	0.281241	0.000000
MTCL1	2.324678	2.392338	1.723721	1.689475	1.760482	1.857363	2.001256	1.967670
INADL	1.777554	1.830452	1.492286	1.386944	1.425432	1.506850	1.516958	1.658734
GRIA4	2.565895	2.503388	2.949945	2.852236	2.997987	2.948451	2.869621	2.826417
 GM5454	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A

# Signature: cerebral_cortex
	CNTR_R1	CNTR_R2	D14_R1	D14_R2	D21_R1	D21_R2	D7_R1	D7_R2
 HOMER1	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
3110035E14RIK	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ARC	1.303377	1.006551	1.551713	1.689475	2.107551	2.155367	1.667880	1.650154
LAMP5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
LINGO1	2.368260	2.444317	1.909429	1.924182	2.092820	2.186701	2.350585	2.394363
STX1A	2.038544	2.034263	2.073832	2.164129	1.681198	1.839397	1.846520	1.890255
SYT1	0.000000	0.000000	0.281282	0.000000	0.315566	0.469136	0.572028	0.276810
ZFP365	2.745027	2.821224	2.589072	2.485783	2.663014	2.560871	2.616627	2.585735
VSNL1	0.000000	0.000000	0.000000	0.000000	0.000000	0.295055	0.000000	0.000000
EPHX4	0.761709	0.558090	0.744720	0.962901	0.496396	0.295055	0.450531	0.565204
GABRA1	0.911990	0.794467	0.281282	0.000000	0.000000	0.469136	0.450531	0.276810
DNM1	2.350114	2.363813	1.852200	1.729114	1.827502	1.874616	2.060185	2.057751
KIF5C	1.955074	1.934411	1.899569	1.814788	1.942077	2.000922	2.130026	2.087235
CAMK2N1	2.389924	2.319898	2.810269	2.847935	2.705236	2.712265	2.652411	2.616760
CCL27A	0.989361	1.106083	1.423420	1.557055	1.202843	0.989185	0.867845	1.129729
CHN1	2.437894	2.481465	2.343553	2.368438	2.283720	2.189440	2.290090	2.326928
BRINP1	2.314741	2.300441	2.243085	2.167594	2.297965	2.314360	2.187616	2.203277
DLGAP2	0.254350	0.558090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SYT16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
NRSN1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CX3CL1	2.809099	2.890032	3.427037	3.349403	3.504988	3.669572	3.447901	3.503176
CCK	0.817782	0.692166	1.166323	1.267904	1.067470	0.943563	0.810601	0.955381
HPCAL4	0.254350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.276810
KCNC2	0.000000	0.000000	0.000000	0.336209	0.000000	0.295055	0.000000	0.000000
VIP	0.000000	0.000000	0.000000	0.000000	0.315566	0.000000	0.000000	0.000000
MPPED1	0.000000	0.000000	0.000000	0.336209	0.000000	0.000000	0.000000	0.276810
FRRS1L	0.254350	0.000000	0.000000	0.000000	0.000000	0.295055	0.000000	0.000000
ATP2B2	0.254350	0.000000	0.000000	0.000000	0.000000	0.469136	0.000000	0.000000
FAM81A	0.697309	0.692166	1.166323	1.209347	0.869727	0.892579	1.042184	1.100015
TPPP	0.413696	0.946676	1.004791	0.835294	1.140410	1.289606	1.042184	0.802711
LRRC4C	1.777554	1.726703	1.341536	1.407284	1.458938	1.435560	1.528826	1.542546
STMN4	0.000000	0.000000	0.572091	0.336209	0.496396	0.295055	0.000000	0.000000
LRRC4	0.413696	0.000000	0.281282	0.336209	0.623685	0.593066	0.000000	0.444518
SV2B	0.911990	0.558090	0.450586	0.336209	0.721999	0.469136	0.450531	0.000000
NEUROD6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KIFC2	1.185579	1.255189	2.020629	1.941946	1.700109	1.787501	1.676297	1.714467
ATP6V1G2	1.228494	1.222433	1.700695	1.609994	1.328245	1.556498	1.551630	1.253793
GALNT9	0.000000	0.000000	0.281282	0.753966	0.315566	0.593066	0.000000	0.276810
APBA2	0.000000	0.558090	0.744720	0.962901	1.067470	1.219133	0.918414	0.910204
A830010M20RIK	1.741470	1.527445	1.528908	1.343162	1.425432	1.350225	1.593933	1.519756
DLGAP1	0.911990	1.006551	0.810673	0.000000	0.496396	0.000000	0.666860	0.444518
DPP10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SLC24A2	0.530014	0.000000	0.281282	0.336209	0.496396	0.593066	0.450531	0.565204
ITPKA	0.413696	0.363128	0.810673	0.000000	0.721999	0.000000	0.744651	0.737000
SCN8A	0.621667	0.558090	0.450586	0.523421	0.496396	0.689370	0.572028	0.565204
ARPP21	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
NCALD	1.914928	2.044633	2.531385	2.548957	2.426430	2.513048	2.482049	2.463508
GABRB2	0.254350	0.000000	0.281282	0.000000	0.315566	0.000000	0.281241	0.000000
TBR1	0.254350	0.000000	0.000000	0.000000	0.315566	0.000000	0.281241	0.000000
FEZF2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

# Signature: cerebral_cortex_prefrontal
	CNTR_R1	CNTR_R2	D14_R1	D14_R2	D21_R1	D21_R2	D7_R1	D7_R2
3110035E14RIK	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
STX1A	2.038544	2.034263	2.073832	2.164129	1.681198	1.839397	1.846520	1.890255
HPCAL4	0.254350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.276810
NEUROD6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
C1QL3	2.431540	2.356379	2.258629	2.216495	2.472546	2.419375	2.432377	2.421599
TTC9B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SV2B	0.911990	0.558090	0.450586	0.336209	0.721999	0.469136	0.450531	0.000000
NCALD	1.914928	2.044633	2.531385	2.548957	2.426430	2.513048	2.482049	2.463508
ARC	1.303377	1.006551	1.551713	1.689475	2.107551	2.155367	1.667880	1.650154
KCNMA1	0.621667	0.692166	0.810673	0.753966	1.257419	1.164870	1.004715	0.955381
CCK	0.817782	0.692166	1.166323	1.267904	1.067470	0.943563	0.810601	0.955381
LINGO1	2.368260	2.444317	1.909429	1.924182	2.092820	2.186701	2.350585	2.394363
KCNC2	0.000000	0.000000	0.000000	0.336209	0.000000	0.295055	0.000000	0.000000
9330121K16RIK	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
GRM3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.276810
6330403A02RIK	0.621667	0.000000	0.000000	0.000000	0.496396	0.000000	0.572028	0.000000
TBR1	0.254350	0.000000	0.000000	0.000000	0.315566	0.000000	0.281241	0.000000
ZFP365	2.745027	2.821224	2.589072	2.485783	2.663014	2.560871	2.616627	2.585735
VIP	0.000000	0.000000	0.000000	0.000000	0.315566	0.000000	0.000000	0.000000
 FRRS1L	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
ST6GAL2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SLC17A7	0.817782	0.877206	0.000000	0.523421	0.315566	0.469136	0.281241	0.000000
PCLO	0.697309	0.946676	0.744720	0.000000	0.802114	1.030467	0.450531	0.659542
FAM81A	0.697309	0.692166	1.166323	1.209347	0.869727	0.892579	1.042184	1.100015
NRGN	0.000000	0.000000	0.000000	0.000000	0.315566	0.295055	0.281241	0.000000
RPH3A	0.413696	1.106083	0.281282	0.000000	0.315566	0.000000	0.000000	0.000000
FEZF2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CTXN1	2.392733	2.460347	1.650623	1.609994	1.618955	1.568071	1.659296	1.721875
VSNL1	0.000000	0.000000	0.000000	0.000000	0.000000	0.295055	0.000000	0.000000
RAPGEF4	1.708926	1.757543	0.810673	0.903768	0.315566	0.989185	1.108629	1.068118
SYN2	1.023425	1.059162	1.863182	1.822495	1.584134	1.631696	1.676297	1.675400
SYN1	1.722238	1.681850	1.692741	1.609994	1.559265	1.766321	1.752554	1.584824
CCL27A	0.989361	1.106083	1.423420	1.557055	1.202843	0.989185	0.867845	1.129729
FRRS1L	0.254350	0.000000	0.000000	0.000000	0.000000	0.295055	0.000000	0.000000
SPOCK1	0.413696	0.363128	0.000000	0.000000	0.000000	0.000000	0.281241	0.000000
CELF4	2.069086	1.978339	2.217475	2.135371	2.135595	2.269064	2.077073	2.117805
LAMP5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 HOMER1	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
ARPP21	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SYT16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
RASL10A	0.867436	0.877206	0.450586	0.835294	0.721999	0.943563	0.867845	1.033692
SYP	0.697309	0.877206	1.108707	1.103376	1.172747	1.068163	1.042184	0.737000
TPPP	0.413696	0.946676	1.004791	0.835294	1.140410	1.289606	1.042184	0.802711
CCKBR	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CHD5	0.817782	0.692166	0.744720	0.753966	0.623685	0.689370	0.572028	0.955381
 PRRT2	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
GPM6A	2.103108	2.059738	2.460756	2.312877	2.486386	2.312307	2.286014	2.208099
CAR10	0.254350	0.363128	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SLITRK1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CELF5	1.735153	1.657558	1.262707	1.141645	1.458938	1.506850	1.408150	1.519756

# Signature: ciliary_bodies
	CNTR_R1	CNTR_R2	D14_R1	D14_R2	D21_R1	D21_R2	D7_R1	D7_R2
CRHBP	0.697309	0.558090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DCT	0.000000	0.363128	0.572091	0.753966	1.025824	0.943563	0.572028	0.276810
PMEL	1.367227	1.527445	1.716181	1.756636	1.640709	1.845468	1.792611	1.757134
TRPM1	0.254350	0.558090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TYRP1	0.254350	0.000000	0.000000	0.000000	0.315566	0.000000	0.281241	0.276810
SLC26A4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SLC4A5	0.254350	0.000000	0.281282	0.653815	0.000000	0.469136	0.281241	0.444518
MLANA	0.413696	0.877206	1.879151	1.980770	1.867049	1.660324	1.676297	1.623349
PVRL3	3.197734	3.178158	2.851712	2.781930	2.886498	2.895393	2.868551	2.833859
SNED1	1.320241	1.222433	1.829367	1.480276	2.023956	2.192163	1.976919	1.980006
TYR	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2900017F05RIK	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
KRT6B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SLC13A4	0.621667	0.692166	1.540460	1.584331	1.629968	1.687181	1.423338	1.399170
TSPAN10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SERPINA3N	4.276040	4.369895	5.702131	5.617380	5.716823	5.692602	5.607376	5.655071
NTF3	0.254350	0.363128	1.166323	1.061405	1.257419	1.134965	0.281241	0.000000
2900052N01RIK	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FREM1	1.593472	1.340817	1.303908	1.239612	1.559265	1.621719	1.884262	1.831637
BEST2	0.000000	0.000000	0.000000	0.000000	0.000000	0.469136	0.000000	0.276810
RBM20	0.413696	0.692166	1.108707	0.903768	0.869727	1.030467	0.450531	0.737000
TRIM9	0.000000	0.000000	0.000000	0.000000	0.315566	0.295055	0.000000	0.000000
ZIC3	1.055010	1.059162	1.408232	1.176814	1.105469	1.192848	1.240461	1.068118
SLC35F3	0.000000	0.000000	0.000000	0.000000	0.315566	0.000000	0.281241	0.000000
B3GLCT	2.742532	2.733171	2.588051	2.544633	2.671002	2.652635	2.671367	2.643962
RELN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.444518
OCIAD2	1.708926	1.747504	1.773128	1.866065	1.783990	1.660324	1.692657	1.721875
6430537K16RIK	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
TBX22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SHISA2	0.413696	0.000000	0.744720	0.523421	0.496396	0.593066	0.450531	0.565204
OTX1	0.000000	0.363128	0.281282	0.000000	0.000000	0.000000	0.281241	0.000000
OCA2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM27	0.000000	0.000000	0.450586	0.000000	0.000000	0.295055	0.000000	0.000000
EFEMP1	3.237724	3.219456	4.097584	3.958972	4.144841	4.241039	3.966803	3.977238
PKP4	2.765082	2.747622	2.815141	2.855079	2.689406	2.651694	2.695952	2.752986
PAX6OS1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTX2	0.254350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DEFB9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
F5	0.530014	0.794467	0.918489	0.835294	0.496396	0.593066	0.744651	0.659542
BMP2	1.228494	1.006551	1.438094	1.426714	1.532885	1.556498	1.217103	1.443192
GM20383	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
CML3	0.254350	0.000000	0.572091	0.000000	0.721999	0.689370	0.281241	0.276810
SLC16A12	0.000000	0.000000	0.450586	0.336209	0.496396	0.295055	0.281241	0.444518
 MFRP	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
HUNK	0.254350	0.558090	0.000000	0.000000	0.315566	0.000000	0.281241	0.276810
TRPM3	1.228494	1.059162	1.667963	1.668211	1.718232	1.766321	1.708424	1.691451
ABCA4	0.952396	0.363128	0.918489	0.962901	0.802114	0.834804	0.666860	0.659542
IL33	1.893372	2.049726	2.436825	2.339227	2.643431	2.448907	2.321390	2.343039
SLC39A12	0.000000	0.000000	0.000000	0.000000	0.315566	0.295055	0.281241	0.000000
A2M	1.771744	1.914134	2.897130	2.839937	3.030739	3.054676	2.976552	3.044642

# Signature: common_myeloid_progenitor
	CNTR_R1	CNTR_R2	D14_R1	D14_R2	D21_R1	D21_R2	D7_R1	D7_R2
BEX6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 LOC102636203	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
MPO	0.621667	0.558090	0.281282	0.000000	0.000000	0.000000	0.000000	0.000000
SLC22A3	0.000000	0.000000	0.000000	0.000000	0.000000	0.295055	0.000000	0.000000
CTSG	0.000000	0.000000	0.000000	0.000000	0.315566	0.000000	0.000000	0.000000
BC035044	0.000000	0.000000	0.450586	0.000000	0.315566	0.000000	0.000000	0.000000
SIGLEC5	0.530014	0.363128	0.281282	0.336209	0.000000	0.000000	0.450531	0.565204
GPR97	0.621667	0.363128	0.281282	0.000000	0.496396	0.000000	0.281241	0.565204
PRTN3	0.952396	0.877206	1.438094	1.557055	1.349500	1.310766	1.192418	1.332536
UNG	1.939458	1.795526	1.108707	1.386944	1.257419	1.310766	1.283715	1.332536
ELTD1	1.267548	1.433746	0.572091	0.835294	0.623685	0.768147	1.108629	1.183675
MFSD2B	0.413696	0.558090	0.810673	1.103376	0.496396	0.834804	0.810601	0.910204
FOSB	1.494919	1.669874	2.271523	2.517748	3.599370	3.752444	2.339866	2.400565
CDCA7	1.810868	1.885535	1.217183	1.103376	0.979757	0.892579	1.262626	1.033692
CMTM7	3.047840	3.074390	2.915297	3.004665	2.900137	2.887802	2.899545	2.893683
MEI4	0.000000	0.000000	0.281282	0.523421	0.000000	0.000000	0.000000	0.000000
FLT3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CD34	2.770395	2.783650	3.652947	3.566976	3.533199	3.516373	3.361756	3.305603
MYB	0.254350	0.558090	0.281282	0.000000	0.000000	0.000000	0.000000	0.000000
CDCA7L	2.097620	2.144845	1.138470	0.903768	1.305895	1.219133	1.192418	1.350177
CENPO	2.521415	2.544171	2.423601	2.506826	2.408697	2.529581	2.480744	2.501727
ATP8B4	1.409623	1.559913	1.262707	1.343162	0.979757	1.450785	1.262626	1.367130
BTNL9	0.000000	0.363128	0.281282	0.000000	0.000000	0.000000	0.000000	0.444518
1700097N02RIK	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
PUS7L	1.927366	1.878081	1.879151	1.872920	1.957694	1.885748	1.852117	1.895211
CD27	0.000000	0.363128	0.450586	0.000000	0.000000	0.000000	0.450531	0.000000
ATAD5	1.741470	1.726703	1.392493	1.386944	1.407657	1.386394	1.528826	1.507897
CDC6	2.119170	2.140758	1.042261	0.903768	0.721999	1.068163	1.004715	1.033692
PARVG	0.621667	0.363128	0.450586	0.523421	0.315566	0.000000	0.281241	0.444518
3110082I17RIK	2.257528	2.280070	2.348902	2.368438	2.198676	2.127934	2.135852	2.132320
TRMT61A	2.339169	2.258697	2.575615	2.642742	2.484870	2.479368	2.339866	2.384892
WDHD1	2.028946	1.927757	1.613716	1.542747	1.651191	1.579344	1.479277	1.623349
VAMP5	3.372489	3.338031	3.321120	3.471160	3.232704	3.155588	3.221240	3.254861
DCTD	2.139701	2.074335	1.829367	1.557055	1.546275	1.479722	1.659296	1.714467
KCNK12	0.413696	0.363128	0.000000	0.336209	0.000000	0.295055	0.281241	0.276810
DNMT3B	1.084453	1.006551	1.283795	1.141645	0.928217	1.330943	1.076676	1.231655
TIFAB	0.254350	0.000000	1.192497	1.512634	0.979757	0.892579	1.042184	0.802711
DTL	2.272553	2.232908	1.076754	1.294466	1.257419	1.102847	1.376082	1.367130
CBX5	3.386344	3.360636	3.242207	3.248665	3.279737	3.286607	3.291532	3.281581
H2AFY	3.223078	3.213593	3.002570	3.014103	3.037174	3.048297	3.089199	3.107924
NMRAL1	2.028946	2.039479	1.919070	2.053846	1.996786	2.048770	1.946687	1.928408
ZFP422	2.494582	2.505166	2.362851	2.284825	2.245917	2.385955	2.379595	2.392799
